Code,Expedition,State,French name,Baudin's Original name,Australian name,Aborigines name,Aborigines langage,latitude,longitude,Source coordonnées,test coordonnées,Vérifié,Caracteristiques (FR),Characteristic (EN),Origine du nom (FR),Origin of the name (EN),URL WIKI FR,URL WIKi EN,URL IMG,URL DIV,Origine du nom version initiale,détails,@
Baudin281,Baudin,SA,C Rosily,,No official name,,,,,,,,,,"François Étienne de Rosily-Mesros (13 janvier 1748 – 12 novembre 1832) est un officier de marine français qui servit pendant les guerres de la Révolution et de l'Empire, terminant sa carrière comme vice-amiral.","François-Étienne de Rosily-Mesros (13 January 1748 – 12 November 1832) was a French naval officer who served during the Revolutionary and Napoleonic Wars, ending his career as a Vice-Admiral.",https://fr.wikipedia.org/wiki/Fran%C3%A7ois_%C3%89tienne_de_Rosily-Mesros,https://en.wikipedia.org/wiki/Fran%C3%A7ois_%C3%89tienne_de_Rosily-Mesros,,,"François Étienne de Rosily-Mesros, né le 3 juin 1748 à Rochefort et mort le 19 août 1832 à Toulon) est un officier de marinefrançais des xviiie et xixe siècles. Il fait ses débuts dans la Marine royale pendant la guerre d'indépendance des États-Unisavant de se distinguer pendant les guerres de la Révolution et de l'Empire. Il termine sa carrière avec le grade de Vice-amiral.",,
Baudin282,Baudin,SA,B Caffarelli,,No official name,,,,,,,,,,"Louis Marie Maximilien de Caffarelli du Falga (13 février 1756 – 27 avril 1799) est un général de la Révolution, tué au siège de Saint-Jean-d'Acre.","Louis Marie Maximilien de Caffarelli du Falga (13 February 1756 – 27 April 1799) was a general of the Revolution, killed at the Siege of Acre.",https://fr.wikipedia.org/wiki/Louis_Marie_Maximilien_de_Caffarelli_du_Falga,https://en.wikipedia.org/wiki/Louis-Marie-Joseph_Maximilian_Caffarelli_du_Falga,,,"Louis Marie Maximilien de Caffarelli du Falga, dit Maximilien Caffarelli, (né le 13 février 1756, au château du Falga, (Haute-Garonne) - mort le 27 avril 1799, au siège de Saint-Jean-d'Acre) est un général de la Révolution, connu pour sa témérité, qui lui valut de nombreuses blessures, avant de mourir au combat.",,
Baudin283,Baudin,SA,C Motard,,Rocky Point,,,-32.21099,133.25651,Mapcarta – Rocky Point,https://mapcarta.com/16470520,,,,"Léonard Motard (27 juillet 1771 – 25 avril 1852) est un militaire français. Il participa à la campagne d'Égypte et, en 1803, reçut le commandement de la frégate *La Sémillante*.","Léonard Motard (27 July 1771 – 25 April 1852) was a French military officer. He participated in the Egyptian campaign and, in 1803, was given command of the frigate *La Sémillante*.",https://fr.wikipedia.org/wiki/L%C3%A9onard_Motard,https://fr.wikipedia.org/wiki/L%C3%A9onard_Motard,,,"Léonard Motard, né le 27 juillet 1771 à Honfleur (Calvados) et mort le 25 avril 18521 à Honfleur, est un militaire français. Sous-chef de l'état-major général, il participe à la campagne d'Égypte. Il est gravement blessé à bord de son navire au large d'Aboukir et fait prisonnier, avant d'être échangé. Il participe aux campagnes de Méditerranée sous les ordres de l'amiral Brueys et de Saint-Domingue. En 1803, il se voit confier le commandement de la frégate La Sémillante. Il prend part à la bataille de Pulo Aura en 1804.",,
Baudin284,Baudin,SA,C Malouet,,Point Bell,,,-32.1868,133.13962,Mapcarta – Point Bell Conservation Park,https://mapcarta.com/28665372,,,,"Pierre-Victor, baron Malouet (11 février 1740 – 7 septembre 1814) était un planteur et homme politique français. Nommé commissaire général de la Marine à Anvers par Napoléon, il devint baron et conseiller d'État en 1810.","Pierre-Victor, baron Malouet (11 February 1740 – 7 September 1814) was a French planter and politician. Appointed by Napoleon as commissioner-general of the Navy in Antwerp, he became a baron and councillor of state in 1810.",https://fr.wikipedia.org/wiki/Pierre-Victor_Malouet,"https://en.wikipedia.org/wiki/Pierre_Victor,_baron_Malouet",,,"Pierre-Victor Malouet (né le 11 février 1740 à Riom - mort le 7 septembre 1814) était un planteur de sucre de Saint-Domingue et un homme politique français dont l'activité s'exerça pendant la période de la Révolution.  Napoléon Ier le nomme commissaire général de la Marine, à Anvers. En 1810, il est fait baron et conseiller d'État. Il est nommé membre du conseil d'administration de la marine que Napoléon crée en juin 1810 et participe activement au grand programme de redressement naval voulu par l'Empereur. Malouet suggère à Napoléon une utilisation plus intensive des ressources de l'Europe du Nord, notamment de la Suède et du Danemark, ce que l'Empereur évite pour ne pas accélérer la dégradation des relations avec la Russie. Malouet influe aussi la formation des équipages de haut bord et de flottille de la marine impériale",,
Baudin285,Baudin,SA,C Choiseul-Gouffier,,No official name,,,,,,,,,,Marie-Gabriel-Florent-Auguste de Choiseul-Gouffier (27 septembre 1752 – 20 juin 1817) est un diplomate et archéologue français.,Marie-Gabriel-Florent-Auguste de Choiseul-Gouffier (27 September 1752 – 20 June 1817) was a French diplomat and archaeologist.,https://fr.wikipedia.org/wiki/Marie-Gabriel-Florent-Auguste_de_Choiseul-Gouffier,https://en.wikipedia.org/wiki/Marie-Gabriel-Florent-Auguste_de_Choiseul-Gouffier,,,"Marie-Gabriel-Florent-Auguste de Choiseul-Gouffier est un diplomate français, né le 27 septembre 1752 à Paris et mort le 20 juin 1817 à Aix-la-Chapelle.",,
Baudin286,Baudin,SA,I Coquebert, La Navette????,No official name,,,,,,,,,,Charles-Étienne Coquebert de Montbret (3 juillet 1755 – 9 avril 1831) est un consul et savant français. Il fut chargé par Napoléon du recensement des langues parlées en France sous le Premier Empire.,Charles-Étienne Coquebert de Montbret (3 July 1755 – 9 April 1831) was a French consul and scholar. He was tasked by Napoleon with conducting a census of the languages spoken in France during the First Empire.,https://fr.wikipedia.org/wiki/Charles_Coquebert_de_Montbret,https://fr.wikipedia.org/wiki/Charles_Coquebert_de_Montbret,,,"Charles Étienne Coquebert de Montbret (3 juillet 1755, Paris - 9 avril 1831, Paris) fut consul de France à Hambourg sous l'Ancien Régime et devint, après la Révolution, professeur de statistique minière à l'École des Mines. Ce personnage fut chargé par Napoléon du recensement des langues parlées en France sous le Premier Empire. Ce travail fut publié en 1806 sous le nom d’essai d’un travail sur la géographie de la langue française.",,
Baudin287,Baudin,SA,I Desbrosse,,no island identified,,,,,,,,,,Docteur Marin-Desbrosses.,Dr. Marin-Desbrosses.,,,,,docteur Marin-Desbrosses,,
Baudin288,Baudin,SA,Is Rubens,,Sinclair Rocks,,,,,,,,,,"Napoléon et ses administrateurs saisirent de nombreuses œuvres d'art dans les territoires conquis pour les exposer au musée du Louvre, qu'ils considéraient comme un musée central pour la formation des artistes. Les chefs-d'œuvre de Pierre Paul Rubens (1577-1640), comme *La Descente de Croix*, furent parmi les premières œuvres envoyées de Belgique à Paris en 1794.","Napoleon and his administrators seized numerous works of art from conquered territories to display them in the Louvre Museum, which they envisioned as a central museum for the training of artists. Masterpieces by Peter Paul Rubens (1577-1640), such as *The Descent from the Cross*, were among the first works sent from Belgium to Paris in 1794.",https://fr.wikipedia.org/wiki/Pierre_Paul_Rubens,https://en.wikipedia.org/wiki/Peter_Paul_Rubens,,,"Les premiers tableaux de Belgique arrivèrent à Paris le 20 septembre 1794. Le premier envoi ne comprenait que quatre tableaux : mais il s’agissait des principaux chefs-d’œuvre de Rubens conservés à Anvers, dont la fameuse Descente de croix (ill. 5) et la toile connue sous le titre de Coup de lance. Très tôt, des oppositions se manifestèrent contre tous ces prélèvements. Les autorités françaises, même si elles se cachaient derrière les arguments révolutionnaires de libération des chefs-d’œuvre de l’art flamand, n’étaient manifestement pas insensibles aux doléances. L’architecte Charles-Louis Clérisseau proposa même aux députés français de faire réaliser des copies de tableaux saisis en Belgique pour adoucir les regrets des habitants qui se sentaient spoliés, tout en permettant à des artistes français de se faire à la manière de Rubens en copiant ses chefs-d’œuvre (Pommier, 1991, p. 241-242). La proposition resta sans suite, mais elle était significative d’un des objectifs principaux des saisies en Belgique : le regroupement en un même lieu, en l’occurrence le Palais du Louvre devenu musée national sous le titre de Muséum central des Arts à partir de 1793, des chefs-d’œuvre devant servir à la formation des artistes. De nombreux textes du temps rappellent que les pièces confisquées étaient maintenant destinées à l’instruction du peuple et que les jeunes artistes devaient être les premiers à bénéficier d’une telle profusion de chefs-d’œuvre. la notion de musée est alors nouvelle et elle questionne la tradition en mettant en évidence la sécularisation et la décontextualisation des œuvres d’art.",,
Baudin289,Baudin,SA,I Vernet,Le Taureau,no island identified,,,-32.10349,132.98094,Mindat / Mapcarta – Point Sinclair,https://www.mindat.org/feature-2061557.html,,,,Joseph Vernet (1714-1789) est un peintre français célèbre pour ses marines. Son fils Carle Vernet (1758-1836) accompagna Napoléon lors de la campagne de Marengo et fut décoré de la Légion d'honneur par l'Empereur.,"Joseph Vernet (1714-1789) was a French painter famous for his seascapes. His son, Carle Vernet (1758-1836), accompanied Napoleon during the Marengo campaign and was awarded the Legion of Honour by the Emperor.",https://fr.wikipedia.org/wiki/Joseph_Vernet,https://en.wikipedia.org/wiki/Claude-Joseph_Vernet,,,"Joseph Vernet, né Claude Joseph Vernet à Avignon le 14 août 1714, mort à Paris le 3 décembre 1789, est un peintre, dessinateur et graveur français, célèbre pour ses marines. Louis XV lui commande vingt-quatre tableaux de ports de France pour informer de la vie dans les ports ; seuls quinze tableaux seront réalisés, de 1753 à 1765 (Marseille, Bandol, Toulon, Antibes, Sète, Bordeaux, Bayonne, La Rochelle, Rochefort et Dieppe) ; certains ports sont représentés plusieurs fois. On avait demandé à Vernet de représenter sur chaque tableau, au premier plan, les activités spécifiques à la région. Ces peintures sont donc de véritables témoignages de la vie dans les ports il y a 250 ans, et font de lui l'un des plus grands peintres de la marine. Ils lui vaudront une reconnaissance, de son vivant, par la plupart des nobles les plus attachés à la marine - ainsi, le marquis de Laborde. Son fils Carle Vernet, son petit-fils Horace Vernet5 et son arrière-petit-fils Émile Vernet-Lecomte furent également peintres. Lorsque, visitant le Salon de 1808, Napoléon Ier eut admiré le Matin d’Austerlitz, sans doute sa meilleure toile, il lui remit la Croix de la Légion d'honneur. Les deux hommes se connaissaient déjà bien, puisque Carle Vernet avait accompagné l’Empereur, alors Premier Consul, pendant la campagne de Marengo. L’impératrice Joséphine lui dit : « Il est des hommes qui trainent un nom ; vous, Monsieur Vernet, vous portez le vôtre ».",,
Baudin290,Baudin,SA,C Vien,Pointe des Cordonniers ,Point Sinclair,,,-32.10349,132.98094,Mindat / Mapcarta – Point Sinclair,https://www.mindat.org/feature-2061557.html,,,,"Joseph-Marie Vien (1716-1809) est un peintre français, précurseur du néoclassicisme et maître de Jacques-Louis David. Couvert d'honneurs par Napoléon, il fut nommé sénateur, comte de l'Empire et reçut des funérailles nationales au Panthéon.","Joseph-Marie Vien (1716-1809) was a French painter, a forerunner of Neoclassicism and the teacher of Jacques-Louis David. Showered with honours by Napoleon, he was made a senator, a Count of the Empire, and was given a state funeral at the Panthéon.",https://fr.wikipedia.org/wiki/Joseph-Marie_Vien,https://en.wikipedia.org/wiki/Joseph-Marie_Vien,,," fonda une école où il forma un nombre prodigieux d’élèves, mais c’est Jacques-Louis David, qui allait vraiment créer la nouvelle école à ses théories7. C’est, en effet, l’élève qui a poussé jusqu’à la dernière rigueur le mouvement de retour vers l’antiquité commencé dans l’École française par Vien avec un héroïsme qui a dépassé l’antiquité élégante, un peu froide et parfois mièvre de ce dernier2, et c’est pour cette raison qu’on l’a placé, lui et son maitre, au rang des restaurateurs du grand art3. En 1763, sa Marchande à la toilette, appréciée par Diderot, le rend célèbre2. Il a une importante activité pédagogique à la tête des Élèves protégés en 17712, devient directeur de l’Académie de France à Rome de 1775 à 1781, et est nommé premier peintre du roi le 17 mai 1789, peu de temps avant la suppression de ce titre. Les dernières années de Vien furent pleines de vicissitudes car la Révolution le ruina mais, quoique octogénaire, il ne se découragea pas et prit part à un concours ouvert par le gouvernement en 1796, et obtint le prix6. L’avènement de l’Empire améliora sa situation et il est couvert d’honneurs par Napoléon Bonaparte. Il est nommé sénateur en 1799, comte de l’Empire en 1808 et commandeur de la Légion d’honneur. À sa mort en 1809, Napoléon lui fait l’honneur de funérailles nationales au Panthéon, où il est le seul artiste peintre à reposer. Son fils est aussi peintre de l'Empire https://art.rmngp.fr/fr/library/artworks?authors=Joseph%20Marie%20Vien%2C%20le%20Jeune",,
Baudin291,Baudin,SA,C Gérard,Pointe du berceau,No official name,,,-32.14526,132.98685,Mindat – Sinclair Island Conservation Park,https://www.mindat.org/feature-8162690.html,,,,"François, baron Gérard (4 mai 1770 – 11 janvier 1837) est un peintre néo-classique français. Élève de Jacques-Louis David, il fut l'un des principaux peintres du premier Empire, surnommé « le peintre des rois, le roi des peintres ».","François, Baron Gérard (4 May 1770 – 11 January 1837) was a French neoclassical painter. A student of Jacques-Louis David, he was one of the foremost painters of the First Empire, nicknamed ""the painter of kings, the king of painters"".",https://fr.wikipedia.org/wiki/Fran%C3%A7ois_G%C3%A9rard,https://en.wikipedia.org/wiki/Fran%C3%A7ois_G%C3%A9rard,,,"François Gérard, né à Rome le 4 mai 1770 et mort à Paris le 11 janvier 1837, est un peintre d’histoire, portraitiste et illustrateur néo-classique français.

Élève de Jacques-Louis David, il fut l'un des principaux peintres du premier Empire et de la Restauration. Peintre de cour sous Napoléon Ier, puis Premier peintre des rois Louis XVIII et Charles X, Gérard bénéficia d'une grande renommée, non seulement française, mais aussi européenne. Surnommé « le peintre des rois, le roi des peintres », il fut en effet le portraitiste de toutes les familles souveraines européennes. Son salon, un des plus réputés de son temps, accueillit les plus grandes personnalités.",,
Baudin292,Baudin,SA,C Le Poussin,,No official name,,,-32.14526,132.98685,Mindat – Sinclair Island Conservation Park,https://www.mindat.org/feature-8162690.html,,,,"Nicolas Poussin (juin 1594 – 19 novembre 1665) est un peintre français, représentant majeur du classicisme pictural. Il est considéré comme l'un des plus grands maîtres classiques de la peinture française.","Nicolas Poussin (June 1594 – 19 November 1665) was a French painter, the leading painter of the classical French Baroque style. He is considered one of the greatest masters of French classical painting.",https://fr.wikipedia.org/wiki/Nicolas_Poussin,https://en.wikipedia.org/wiki/Nicolas_Poussin,,,"Nicolas Poussin, né au hameau de Villers, commune des Andelys, en juin 1594 et mort à Rome le 19 novembre 1665, est un peintre français du xviie siècle, représentant majeur du classicisme pictural. Il est formé à Paris, mais il est surtout actif à Rome à partir de 1624. Il a peint aussi bien des scènes d'histoire que religieuses, mythologiques, mais aussi des paysages animés. Il a répondu à quelques commandes destinées à des églises, mais il est surtout connu pour des tableaux de taille moyenne destinés à quelques amateurs italiens ou français auxquels il reste fidèle tout au long de sa vie. Sa renommée lui permet de devenir peintre du roi et de revenir en France entre 1640 et 1642. Il préfère finalement repartir à Rome où il réside jusqu'à sa mort. Il est l'un des plus grands maîtres classiques de la peinture française et, bien qu'ayant eu très peu d'élèves, son influence est considérable sur la peinture française",,
Baudin293,Baudin,SA,C Lebrun,Pointe du Romarin,Eyre Bluff?,,,-31.95465,132.73435,ExplorOz – Eyre Bluff,https://www.exploroz.com/places/41101/sa%2Beyre-bluff,,,,"Jean-Baptiste Pierre Le Brun (1748-1813) était un peintre, marchand d'art et descendant du célèbre Charles Le Brun, premier peintre du roi Louis XIV. Pendant la Révolution, il fut chargé par le gouvernement d'expertiser les œuvres d'art saisies.","Jean-Baptiste-Pierre Le Brun (1748–1813) was a French painter, art dealer, and a descendant of the famous Charles Le Brun, First Painter to King Louis XIV. During the Revolution, he was tasked by the government with expertising seized works of art.",https://fr.wikipedia.org/wiki/Jean-Baptiste-Pierre_Le_Brun,https://en.wikipedia.org/wiki/Jean-Baptiste-Pierre_Le_Brun,,,"Jean-Baptiste Pierre Le Brun ou Lebrun, né en 1748 à Paris, et mort dans la même ville le 7 août 1813, est un peintre, collectionneur et marchand d'art français. Déjà marié une première fois en Hollande, il se marie le 11 janvier 1776 en l'église Saint-Eustache avec Élisabeth Louise Vigée (1755—1842), fille de Louis Vigée (1715—1767), Dans le contexte des premières années de la Révolution, qui voit un écroulement du marché de l'art, il est contraint de brader sa collection en 1791. Sur le plan privé, alors qu'il est devenu un défenseur de la Révolution, son épouse, monarchiste, quitte la France à l'automne 1789. Le nouveau gouvernement fait appel à lui dans le cadre des expertises et inventaires des œuvres d'art ayant fait l'objet de saisies.  les réclamations des populations locales opposées aux spoliations ne pesèrent pas lourd face aux vœux des autorités françaises de centraliser les chefs-d’œuvre tout en se donnant bonne conscience, comme on le voit par exemple dans un rapport de Jean-Baptiste-Pierre Lebrun, l’expert chargé d’inventorier les tableaux flamands arrivés au Louvre (Lemaire, 1981, p. 41) : « Il était temps pour la gloire de ces hommes immortels [en l’occurrence les peintres], que la République enlevât (sic) des chefs-d’œuvre que l’insouciance de ceux qui les possédaient entraînent à leur ruine. Aux Français était réservée la gloire de conserver aux générations futures les productions de ces hommes d’un génie inimitable. » En tant que capitale de la liberté, Paris se devait de concentrer les chefs-d’œuvre. Dans le même temps, des justifications étaient avancées : la France révolutionnaire voulait étendre son œuvre de réorganisation sociale aux territoires conquis et elle y avait fait confisquer les biens ayant appartenu à ses adversaires, spécialement à l’Église catholique (Boyer, 1970, p. 149).

Il est le fils du peintre Pierre Le Brun (vers 1700-1771), qui était le petit-neveu du peintre Charles Le Brun (1619-1690).(Charles Le Brun, né le 24 février 1619 à Paris, où il est mort le 12 février 1690, est un artiste peintre et décorateur français, premier peintre du roi Louis XIV, directeur de l'Académie royale de peinture et de sculpture, et de la Manufacture royale des Gobelins qui s'est surtout illustré dans la décoration du château de Versailles et notamment de la galerie des Glaces. https://fr.wikipedia.org/wiki/Charles_Le_Brun)",,
Baudin294,Baudin,SA,C Van-Spaendonck,,Eyre Bluff,,,-31.95465,132.73435,ExplorOz – Eyre Bluff,https://www.exploroz.com/places/41101/sa%2Beyre-bluff,,,,Gérard van Spaendonck (22 mars 1746 – 11 mai 1822) est un peintre de fleurs néerlandais installé en France. Il fut peintre du Jardin des plantes à Paris.,Gerrit van Spaendonck (22 March 1746 – 11 May 1822) was a Dutch-born flower painter who settled in France. He served as the painter for the Jardin des Plantes in Paris.,https://fr.wikipedia.org/wiki/G%C3%A9rard_van_Spaendonck,https://en.wikipedia.org/wiki/Gerard_van_Spaendonck,,,"Gérard (ou Gerrit ou Gerardus) van Spaendonck, né à Tilbourg le 22 mars 1746 et mort à Paris le 11 mai 1822, est un peintre et graveur d'origine néerlandaise installé en France, spécialiste des peintures de fleurs. Il est l'un des premiers peintres à avoir introduit dans un autre pays d'Europe la tradition de la peinture florale néerlandaise, parvenue à son apogée avec Jan van Huysum. succès retentissant du peintre de fleurs Gérard Van Spaendonck qui avait aussi la charge de peintre du Jardin des plantes,  Entre 1799 et 1801, il a fait paraître une collection de 24 gravures intitulée Fleurs dessinées d'après nature, considérée comme l'une de ses œuvres majeures.",,
Baudin295,Baudin,SA,C David,Pointe du Chat-Huant,no cap identified,,,-32.083,133.017,Tageo / GeoView – Port Le Hunte,https://www.tageo.com/index-e-as-v-05-d-m2243907.htm,,,,"Jacques-Louis David (30 août 1748 – 29 décembre 1825) est le chef de file du mouvement néo-classique. D'abord artiste de la Révolution, il devint le Premier peintre de Napoléon Bonaparte, réalisant des œuvres monumentales comme *Le Sacre de Napoléon*.","Jacques-Louis David (30 August 1748 – 29 December 1825) was the leader of the Neoclassical movement. Initially an artist of the Revolution, he became the First Painter to Napoleon Bonaparte, creating monumental works such as *The Coronation of Napoleon*.",https://fr.wikipedia.org/wiki/Jacques-Louis_David,https://en.wikipedia.org/wiki/Jacques-Louis_David,,," Voir Mme de Trudaine https://www.louvre.fr/oeuvre-notices/madame-charles-louis-trudaine et de Chastenay, p. 306, tome1. Il est considéré comme le chef de file du mouvement néo-classique, dont il représente le style pictural. Il opère une rupture avec le style galant et libertin de la peinture rococo du xviiie siècle représentée à l'époque par François Boucher et Carl Van Loo, et revendique l’héritage du classicisme de Nicolas Poussin et des idéaux esthétiques grecs et romains, en cherchant, selon sa propre formule, à « régénérer les arts en développant une peinture que les classiques grecs et romains auraient sans hésiter pu prendre pour la leur1 ».

Formé à l'Académie royale de peinture et de sculpture, il devient en 1784 un peintre renommé avec le Serment des Horaces. Membre de l'Académie royale, il combat cette institution sous la Révolution et entame en parallèle à sa carrière artistique une activité politique en devenant député à la Convention et organisateur des fêtes révolutionnaires. Son engagement l'amène à voter la mort du roi Louis XVI, et son soutien pour Maximilien de Robespierre lui vaudra, à la chute de celui-ci, d'être emprisonné lors de la réaction thermidorienne. Ses activités politiques prennent fin sous le Directoire, il devient membre de l'Institut et se prend d'admiration pour Napoléon Bonaparte. Il se met à son service quand celui-ci accède au pouvoir impérial, et il réalise pour lui sa plus grande composition Le Sacre de Napoléon.",,
Baudin296,Baudin,SA,B Denon,,Fawlers Bay,,,-31.98869,132.43709,Maptons / Latitude.to – Fowlers Bay,https://gh.maptons.com/1405530,,,,"Dominique Vivant, baron Denon (4 janvier 1747 – 27 avril 1825) accompagna Bonaparte en Égypte. À son retour, il fut nommé par le Premier Consul directeur général du musée du Louvre (alors musée Napoléon).","Dominique Vivant, Baron Denon (4 January 1747 – 27 April 1825) accompanied Bonaparte to Egypt. Upon his return, he was appointed by the First Consul as the director-general of the Louvre Museum (then the Musée Napoléon).",https://fr.wikipedia.org/wiki/Dominique_Vivant_Denon,https://en.wikipedia.org/wiki/Vivant_Denon,,,"Pendant la Révolution, Denon se réfugie à Venise, puis revient à Paris en 1793, en pleine Terreur, pour éviter la confiscation de ses biens. Proche de Jacques-Louis David, qui le charge de graver les projets de costumes républicains que le peintre a dessinés, il se rend chez Robespierre, qui lui propose d’être graveur national.
Denon se rapproche de Joséphine de Beauharnais et accompagne ensuite Bonaparte en Égypte, où il rédige son Voyage dans la Basse et la Haute Égypte4 publié en deux volumes en 1802 et qui a connu quarante rééditions au cours du xixe siècle5.

À 51 ans, il réalise sa vocation première : redevenir le dessinateur qu'il a toujours été. C'est en effet lors de la campagne d'Égypte, entre 1798 et 1799, qu'il s'adonne, à cheval, à son passe-temps préféré : le croquis de voyage...À son retour, le premier Consul le nomme directeur général du muséum central des arts, qui devient le musée Napoléon, puis le musée royal du Louvre, ainsi qu'administrateur des arts.",,
Baudin297,Baudin,SA,C Mansard,Cap des Chauves-Souris,Point Fowler,,,-32.02695,132.46914,Mapcarta – Point Fowler,https://mapcarta.com/16488260,,,,"François Mansart (1598-1666) est considéré comme le principal précurseur de l’architecture classique en France. Son petit-neveu, Jules Hardouin-Mansart (1646-1708), fut le premier architecte du roi Louis XIV.","François Mansart (1598-1666) is considered the main precursor of classical architecture in France. His grand-nephew, Jules Hardouin-Mansart (1646-1708), was the first architect to King Louis XIV.",https://fr.wikipedia.org/wiki/Fran%C3%A7ois_Mansart,https://en.wikipedia.org/wiki/Fran%C3%A7ois_Mansart,,,"François Mansart, né le 23 janvier 1598 à Paris, au faubourg Saint-Victor où il est mort le 23 septembre 1666, est un architecte français. Il est considéré comme le principal précurseur de l’architecture classique en France. Jules Hardouin-Mansart, comte de Sagonne (1699), né le 16 avril 1646 à Paris et mort le 11 mai 1708 à Marly-le-Roi, est un architecte français. Il fut premier architecte du roi Louis XIV et surintendant des bâtiments du roi. s'ecrit avec un d ou un t a la fin:
Galeries historiques de Versailles, publiées ... par Ch. Gavard ... https://books.google.com.au/books?id=BiL39Ba7bCgC&dq=Mansard+Napoleon&hl=fr&source=gbs_navlinks_s",,
Baudin298,Baudin,SA,C Soufflot,Pointe du Racroc,Cape Nuyts,,,-32.02751,132.33471,Bonzle – Cape Nuyts (FAQ),https://bonzle.com/c/a?a=p&c=1&cmd=sp&d=faq&m=10&p=25078,,,,Jacques-Germain Soufflot (22 juillet 1713 – 29 août 1780) est un grand architecte français qui a exercé une profonde influence sur le mouvement néoclassique. Il est l'architecte du Panthéon de Paris.,Jacques-Germain Soufflot (22 July 1713 – 29 August 1780) was a great French architect who had a profound influence on the Neoclassical movement. He was the architect of the Panthéon in Paris.,https://fr.wikipedia.org/wiki/Jacques-Germain_Soufflot,https://en.wikipedia.org/wiki/Jacques-Germain_Soufflot,,,"Jacques-Germain Soufflot (22 juillet 1713, Irancy - 29 août 1780, Paris) est un grand architecte français qui a exercé une profonde influence sur le mouvement néoclassique.",,
Baudin299,Baudin,SA,C Vaucanson,Cap des Bourasques,No official name,,,,,,,,,,Jacques de Vaucanson (24 février 1709 – 21 novembre 1782) est un inventeur et mécanicien français. Il a inventé plusieurs automates et a contribué à l'automatisation du métier à tisser.,Jacques de Vaucanson (24 February 1709 – 21 November 1782) was a French inventor and mechanician. He invented several automata and contributed to the automation of the loom.,https://fr.wikipedia.org/wiki/Jacques_de_Vaucanson,https://en.wikipedia.org/wiki/Jacques_de_Vaucanson,,,"Jacques de Vaucanson, né le 24 février 1709 à Grenoble et mort le 21 novembre 1782 à Paris, est un inventeur etmécanicien français. Il a inventé plusieurs automates.",,
Baudin300,Baudin,SA,I Labourdonnais,,Nuyts Reefs,,,-32.1119,132.1517,Getty TGN – Nuyts Reef Conservation Park,https://www.getty.edu/vow/TGNFullDisplay?find=Nuyts+Reef&place=&english=Y&subjectid=7803699,,,,"Bertrand-François Mahé de La Bourdonnais (11 février 1699 – 10 novembre 1753) est un officier de marine et administrateur français. Gouverneur général des Mascareignes pour la Compagnie des Indes, il modernisa les établissements français dans l'océan Indien.","Bertrand-François Mahé de La Bourdonnais (11 February 1699 – 10 November 1753) was a French naval officer and administrator. As Governor-General of the Mascarene Islands for the French East India Company, he modernised the French settlements in the Indian Ocean.",https://fr.wikipedia.org/wiki/Bertrand-Fran%C3%A7ois_Mah%C3%A9_de_La_Bourdonnais,https://en.wikipedia.org/wiki/Bertrand-Fran%C3%A7ois_Mah%C3%A9_de_La_Bourdonnais,,,"Bertrand François Mahé, comte de La Bourdonnais, né à Saint-Malo le 11 février 1699 et mort à Paris le 10 novembre 1753, est un officier de marine français. Le célèbre philosophe et écrivain Voltaire, dit de lui « Mahé de La Bourdonnais était, comme les Duquesne, les Bart, les Duguay-Trouin, capable de faire beaucoup avec peu, et aussi intelligent dans le commerce que dans la marine… Cet homme, à la fois négociant et guerrier, vengea l'honneur du pavillon français en Asie13. ». Précis du siècle de Louis XV.De Voltaire, p.238-239. Engagé jeune au service de la Compagnie française des Indes orientales, il se distingue une première fois lors de la prise de Mahé (Inde) en 1724. Nommé Gouverneur général des Mascareignes pour le compte de la Compagnie des Indes en 1733, il prend son poste en 1735 et modernise, à renforts de grands travaux, les établissements français des mers de l'Inde, l'Isle de France et l'île Bourbon.",,
Baudin301,Baudin,SA,I Rameau,Le Cabaret????,No official name,,,,,,,,,,"Jean-Philippe Rameau (25 septembre 1683 – 12 septembre 1764) est un compositeur et théoricien de la musique français, considéré comme l'un des plus grands musiciens français et le premier théoricien de l'harmonie classique.","Jean-Philippe Rameau (25 September 1683 – 12 September 1764) was a French composer and music theorist, considered one of the greatest French musicians and the first theorist of classical harmony.",https://fr.wikipedia.org/wiki/Jean-Philippe_Rameau,https://en.wikipedia.org/wiki/Jean-Philippe_Rameau,,,"Jean-Philippe Rameau est un compositeur français et théoricien de la musique, né le 25 septembre 1683 à Dijon et mort le 12 septembre 1764 à Paris.

L'œuvre lyrique de Rameau forme la plus grande partie de sa contribution musicale et marque l'apogée du classicisme françaisnote 1, dont les canons s'opposèrent avec force à ceux de la musique italienne jusque tard au cours du xviiie siècle. Dans ce domaine, la création la plus célèbre du compositeur est l'opéra-ballet Les Indes galantes (1735). Rameau est considéré comme l'un des plus grands musiciens français1,2 et comme le premier théoricien de l'harmonie classique : ses traités d'harmonie, malgré certaines imperfections, font toujours figure de référence.",,
